Date;Service;Departure station;Arrival station;Average journey time;Number of scheduled trains;Number of cancelled trains;Cancellation comments;Number of trains delayed at departure;Average delay of late trains at departure;Average delay of all trains at departure;Departure delay comments;Number of trains delayed at arrival;Average delay of late trains at arrival;Average delay of all trains at arrival;Arrival delay comments;Number of trains delayed > 15min;Average delay of trains > 15min (if competing with flights);Number of trains delayed > 30min;Number of trains delayed > 60min;Pct delay due to external causes;Pct delay due to infrastructure;Pct delay due to traffic management;Pct delay due to rolling stock;Pct delay due to station management and equipment reuse;Pct delay due to passenger handling (crowding, disabled persons, connections)
2024-02;National;PARIS LYON;GRENOBLE;181.0;268.0;0.0;;22.0;20.11287879;;;39.0;31.44871795;5.873134328;;32.0;346.474286689822;12.0;46.4549347471452;7.69230769;12.82051282;48.71794872;17.94871795;10.25641026;
2024-02;National;;MACON LOCHE;93.0;213.0;1.0;;17.0;15.353921569;30.6216576176902;;16.0;25.16145833;4.055345912;;11.0;30.86818182;4.0;0.0;6.25;12.5;37.5;6.25;25.0;12.5
2024-02;National;PARIS MONTPARNASSE;ANGOULEME;125.0;280.0;;;26.0;14.71153846;1.081755051;;;42.43623188;3.894949495;;260.392536704731;50.52222222;9.0;3.0;21.73913043;17.39130435;13.04347826;17.39130435;;75.9157297055427
2024-02;National;PARIS MONTPARNASSE;LAVAL;76.0;;12.0;;36.0;12.75416667;1.159324009;;36.0;24.64537037;3.476981352;;18.0;38.18148148;;1.0;9.09090909;27.27272727;9.09090909;21.21212121;15.15151515;18.18181818
2024-02;National;PARIS MONTPARNASSE;POITIERS;1702.59380097879;558.0;36.0;;;9.355426357;0.375;;36.0;26.915277778;2.214399745;;18.0;41.48425926;8.0;3.0;14.70588235;17.64705882;17.64705882;29.41176471;11.76470588;8.82352941
2024-02;;PARIS MO3TPARNASSE;ST PIERRE DES CORPS;62.0;509.0;30.0;;39.0;13.862393162;0.717675713;;38.0;23.32982456;2.684968685;;18.0;38.69907407;7.0;2.0;9.09090909;12.12121212;15.15151515;36.36363636;15.15151515;12.12121212
2024-02;National;PERPIGNAN;PARHS LYON;316.0;175.0;8.0;;23.0;15.18623188;1.972055888;;17.0;39.57647059;7.1458083832;;17.0;39.57647059;7.0;46.4549347471452;17.64705882;41.17647059;17.64705882;;0.0;5.88235294
2024-02;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168.0;112.0;3.0;;14.0;7.446428571;1.32211838;;17.0;26.82254902;6.447507788;;11.0;34.17272727;;1.0;5.88235294;17.64705882;47.05882353;;72.0439601026586;5.88235294
2024-02;National;TOULON;PARIS LYON;238.0;;7.0;;84.0;14.13789683;5.383557549;;33.0;42.57979798;8.97690583;;33.0;42.57979798;17.0;7.0;27.27272727;18.18181818;27.27272727;3.03030303;6.06060606;18.18181818
2024-02;National;TOURCOING;BORDEAUX ST JEAN;303.0;;3.0;;3.0;10.0;1.153846154;;2.0;26.14166667;5.575641026;;;26.14166667;1.0;0.0;0.0;100.0;198.761036413215;0.0;0.0;0.0
2024-02;International;PARIS LYON;ZURICH;244.0;125.0;9.0;;22.0;12.24621212;2.157614943;;12.0;30.95138889;;;12.0;30.95138889;4.0;;8.33333333;;198.761036413215;;0.0;33.33333333
2024-02;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;91.0;519.0;28.0;;99.0;8.173737374;;;50.0;30.500333333;3.876306857;;;52.75666667;124.671696574225;5.0;56.75675676;8.10810811;16.21621622;8.10810811;2.7027027;8.10810811
2024-02;National;ANNECY;PARIS LYON;226.0;154.0;0.0;;7.0;14.0;0.640584416;;25.0;;7.7837662338;;;27.95933333;;1.0;16.0;20.0;40.0;;0.0;4.0
2024-02;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;131.0;172.0;5.0;;30.0;2.6816666667;0.232934132;;10.0;28.533333333;2.722355289;;7.0;35.62380952;3.0;1.0;10.0;218.650887878579;70.0;10.0;0.0;0.0
2024-02;National;GRENOBLE;;182.0;;2.0;;25.0;11.29333333;30.6216576176902;;34.0;28.705392157;;;24.0;35.52083333;8.0;3.0;5.88235294;26.47058824;47.05882353;8.82352941;8.82352941;2.94117647
2024-02;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;79.0;237.0;16.0;;73.0;6.596803653;2.322651515;;29.0;16.86436782;3.193484849;;10.0;31.28;4.0;1.0;;18.51851852;44.44444444;11.11111111;7.40740741;18.51851852
2024-02;;LYON PART DIEU;MARNE LA VALLEE;107.0;310.0;;;218.0;11.00328746;8.32454023;;90.0;345.326676928849;7.911609195;;54.0;;9.0;0.0;2.22222222;30.0;42.22222222;190.42008423241;8.88888889;8.88888889
2024-02;National;MACON LOCHE;PARIS LYON;93.0;226.0;2.0;;131.0;10.21577608;5.988041854;;;24.20625;7.843647235;;38.0;27.10657895;10.0;2.0;;13.04347826;45.65217391;19.56521739;0.0;8.69565217
2024-02;National;METZ;PARIS hST;;273.0;;;93.0;12.843727599;4.61400507;;52.0;26.62403846;6.216666667;;33.0;35.80252525;9.0;3.0;;218.650887878579;198.761036413215;15.38461538;7.69230769;3.84615385
2024-02;;NANCY;PARIS EST;95.0;265.0;6.0;;59.0;9.301412429;2.190862291;;38.0;22.1627193;4.612741313;;16.0;;7.0;3.0;2.63157895;21.05263158;50.0;15.78947368;7.89473684;2.63157895
2024-02;;NANTES;PARIS MONTPARNASSE;129.0;605.0;33.0;;74.0;8.802927928;0.792832168;;36.0;48.9;4.037062937;;30.0;56.063888889;22.0;8.0;69.44444444;2.77777778;13.88888889;5.55555556;2.77777778;5.55555556
2024-02;National;NANTES;STRASBOURG;1702.59380097879;54.0;2.0;;872.292006525286;5.7;0.57275641;;1.0;109.2333333;3.7733974359;;1.0;109.2333333;1.0;1.0;100.0;0.0;0.0;0.0;0.0;0.0
2024-02;National;NIMES;PARIS LYON;179.0;167.0;7.0;;42.0;9.76031746;2.545625;;31.0;28.558064516;7.116458333;;20.0;36.67916667;;4.0;12.90322581;41.93548387;32.25806452;190.42008423241;0.0;3.22580645
2024-02;National;PARIS EST;STRASBOURG;112.0;2681.20615823817;16.0;;51.0;118.28872062061;1.011498973;;32.0;27.28229167;3.010951403;;260.392536704731;34.25079365;10.0;1.0;6.25;28.125;;37.5;15.625;0.0
2024-02;National;PARIS LYON;DIJON VILLE;96.0;367.0;14.0;;39.0;9.151709402;0.8561850803;;19.0;26.05614035;2.163314448;;260.392536704731;346.474286689822;5.0;;10.52631579;15.78947368;;0.0;26.31578947;21.05263158
2024-02;National;PARIS LYON;;77.0;210.0;4.0;;21.0;9.831746032;;;365.283442088091;15.06025641;3.008656958;;5.0;38.06333333;;0.0;19.23076923;15.38461538;38.46153846;19.23076923;0.0;7.69230769
2024-02;National;PARIS LYON;LYON PART DIEU;119.0;693.0;;;44.0;10.93333333;0.48;;34.0;29.47941177;1.5320149254;;27.0;33.91049383;10.0;2.0;218.895877741903;21.21212121;51.51515152;3.03030303;12.12121212;6.06060606
2024-02;National;PARIS LYON;NIMES;181.0;196.0;;;23.0;12.76014493;1.357417103;;28.0;28.93809524;5.82521815;;23.0;;6.0;4.0;3.57142857;21.42857143;39.28571429;32.14285714;0.0;3.57142857
2024-02;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;174.0;211.0;16.0;;15.0;9.713333333;0.366837607;;15.0;26.966666667;3.176923077;;12.0;30.45833333;4.0;1.0;218.895877741903;6.66666667;13.33333333;20.0;13.33333333;20.0
2024-02;National;PARIS NORD;DUNKERQUE;128.0;171.0;8.0;;18.0;118.28872062061;0.924642127;;365.283442088091;26.5625;3.055214724;;11.0;32.90909091;5.0;1.0;12.5;31.25;37.5;12.5;0.0;6.25
2024-02;National;REIMS;PARIS EST;46.0;223.0;6.0;;31.0;14.35913979;2.13202765;;35.0;19.62095238;4.133794163;;10.0;47.13833333;;46.4549347471452;3.03030303;21.21212121;48.48484848;3.03030303;21.21212121;3.03030303
2024-02;National;RENNES;LYON PART DIEU;236.0;88.0;;;11.0;6.996969697;0.8526104418;;3.0;40.15555556;;;3.0;40.15555556;2.0;;66.66666667;0.0;33.33333333;0.0;;0.0
2024-02;National;STRASBOURG;NANTES;1702.59380097879;54.0;3.0;;5.0;6.6866666667;0.7294117647;;4.0;345.326676928849;;;4.0;73.60833333;4.0;1.0;0.0;50.0;25.0;0.0;0.0;25.0
2024-02;National;STRASBOURG;PARIS EST;114.0;494.0;17.0;;173.0;8.112620424;30.6216576176902;;59.0;24.79519774;4.175436758;;45.0;28.5737037;11.0;2.0;5.08474576;25.42372881;40.6779661;10.16949153;8.47457627;10.16949153
2024-02;National;TOURS;PARIS MONTPARNASSE;74.0;2681.20615823817;11.0;;11.0;2.524242424;0.163662791;;19.0;11.66842105;2.46501938;;2.0;33.34166667;1.0;0.0;8.33333333;0.0;33.33333333;33.33333333;8.33333333;16.66666667
2024-02;International;BARCELONA;PARIS LYON;1702.59380097879;;4.0;;19.0;6.71754386;2.345061728;;6.0;345.326676928849;6.92654321;;6.0;26.10833333;2.0;;218.895877741903;33.33333333;33.33333333;33.33333333;0.0;0.0
2024-02;International;FRANCFORT;PARISxEST;236.0;143.0;6.0;;86.0;8.606589147;5.777862595;;30.0;33.32222222;9.807888041;;;33.32222222;11.0;3.0;10.0;26.66666667;53.33333333;3.33333333;0.0;75.9157297055427
2024-02;International;LAUSANNE;PARIS LYON;229.0;;3.0;;;;1.728735632;;13.0;;6.432528736;;13.0;346.474286689822;7.0;3.0;;53.84615385;23.07692308;7.69230769;0.0;7.69230769
2024-02;International;ZURICH;PARIS LYON;247.0;150.0;9.0;;41.0;1.548780488;0.964761905;;3.0;21.54444444;2.215476191;;3.0;346.474286689822;0.0;0.0;33.33333333;0.0;198.761036413215;33.33333333;0.0;0.0
2024-02;National;BELLEGARDE (AIN);PARIS LYON;163.0;269.0;6.0;;99.0;7.464646465;2.8949553;;365.283442088091;;58.4732313488964;;18.0;46.025;124.671696574225;2.0;218.895877741903;42.30769231;198.761036413215;15.38461538;0.0;0.0
2024-02;National;BREST;PARIS MONTPARNASSE;1702.59380097879;263.0;9.0;;10.0;62.62;2.506866667;;23.0;74.59927536;8.444066667;;23.0;74.59927536;11.0;7.0;39.13043478;;21.73913043;17.39130435;0.0;4.34782609
2024-02;National;LYON PART DIEU;MONTPELLIER;116.0;225.0;17.0;;124.0;11.97016129;7.256650641;;365.283442088091;34.5781746;7.854326923;;32.0;41.09114583;11.0;6.0;4.76190476;33.33333333;16.66666667;33.33333333;9.52380952;
2024-02;National;LYON PART DIEU;RENNES;235.0;88.0;5.0;;38.0;6.598684211;3.126104418;;8.0;;4.069076305;;8.0;30.13958333;3.0;0.0;25.0;25.0;25.0;25.0;0.0;75.9157297055427
2024-02;National;MARSEILLE ST CHARLES;TOURCOING;290.0;17.0;2.0;;2.0;12.64166667;1.354444444;;1.0;345.326676928849;4.566666667;;1.0;25.0;0.0;;0.0;0.0;100.0;0.0;0.0;0.0
2024-02;;MULHOUSE VILLE;PARIS LYON;171.0;301.0;13.0;;80.0;3.48625;1.008275463;;17.0;345.326676928849;2.306828704;;9.0;27.55925926;2.0;0.0;23.52941176;17.64705882;41.17647059;17.64705882;0.0;0.0
2024-02;National;PARIS LYON;AIX EN PROVENCE TGV;184.0;461.0;15.0;;33.0;14.55656566;0.879633782;;33.0;36.78838384;3.853213752;;32.0;;;4.0;9.09090909;218.650887878579;33.33333333;24.24242424;15.15151515;3.03030303
2024-02;National;PARIS LYON;AVIGNON TGV;;411.0;15.0;;31.0;13.62204301;30.6216576176902;;46.0;29.67717391;4.240277778;;30.0;38.35611111;13.0;46.4549347471452;6.52173913;17.39130435;39.13043478;19.56521739;13.04347826;
2024-02;National;PARIS LYON;;210.0;196.0;5.0;;23.0;12.76014493;1.357417103;;23.0;33.71956522;5.319546248;;23.0;346.474286689822;;4.0;4.34782609;30.43478261;26.08695652;34.7826087;0.0;4.34782609
2024-02;National;;PERPIGNAN;315.0;176.0;7.0;;20.0;14.88333333;1.585207101;;16.0;34.48333333;3.023274162;;16.0;;5.0;3.0;0.0;43.75;31.25;18.75;0.0;6.25
2024-02;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;1702.59380097879;986.0;94.9459624796085;;101.0;13.04108911;;;85.0;31.89039216;4.382757379;;63.0;38.59867725;27.0;8.0;11.9047619;26.19047619;11.9047619;21.42857143;10.71428571;17.85714286
2024-02;National;PARIS MONTPARNASSE;BREST;232.0;257.0;12.0;;18.0;14.55833333;0.3044897959;;365.283442088091;46.275;4.375510204;;20.0;46.275;7.0;;40.0;20.0;;15.0;10.0;5.0
2024-02;National;PARIS MOATPARNASSE;ST MALO;151.0;99.0;94.9459624796085;;8.0;6.21875;0.303787879;;8.0;33.45208333;3.987310606;;8.0;33.45208333;1.0;1.0;25.0;25.0;0.0;12.5;12.5;25.0
2024-02;National;PARIS MONTPARNASSE;TOURS;74.0;;9.0;;13.0;14.49102564;0.657996146;;15.0;18.37888889;2.072447014;;5.0;37.8;3.0;0.0;9.09090909;9.09090909;9.09090909;45.45454545;18.18181818;9.09090909
2024-02;National;PARIS NORD;DOUAI;71.0;133.0;7.0;;14.0;11.96428571;1.443253968;;;28.47058824;5.19021164;;10.0;41.74333333;6.0;3.0;11.76470588;11.76470588;23.52941176;35.29411765;11.76470588;5.88235294
2024-02;National;RENNES;PARIS MONTPARNASSE;97.0;752.0;94.9459624796085;;269.0;12.55774473;;;125.0;30.94413333;6.06862069;;55.0;56.33969697;24.0;11.0;36.11111111;12.96296296;;190.42008423241;1.85185185;10.18518519
2024-02;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;275.0;208.0;11.0;;20.0;39.1225;3.986463621;;27.0;345.326676928849;9.224534687;;27.0;60.0962963;124.671696574225;8.0;33.33333333;25.92592593;11.11111111;7.40740741;7.40740741;14.81481481
2024-02;National;VANNES;PARIS MONTPARNASSE;163.0;263.0;10.0;;;6.4375;2.857104914;;41.0;34.53617886;6.853917663;;25.0;47.92;;4.0;42.5;10.0;10.0;22.5;2.5;12.5
2024-02;International;PARIS LYON;BARCELONA;407.0;2681.20615823817;4.0;;872.292006525286;16.8037037;2.690123457;;8.0;35.75;6.796296296;;8.0;35.75;5.0;1.0;0.0;12.5;50.0;25.0;0.0;12.5
2024-02;International;PARIS LYON;ITALIE;502.0;29.0;0.0;;5.0;8.85;1.343678161;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02;;;PARIS MONTPARNASSE;;1023.0;58.0;;222.0;19.23933934;4.271161826;;117.0;46.62165242;6.7424792531;;89.0;57.061048689;48.0;25.0;35.8974359;17.94871795;26.4957265;6.83760684;5.12820513;75.9157297055427
2024-02;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;178.0;318.0;;;137.0;118.28872062061;5.079286475;;69.0;29.75144928;8.822523962;;60.0;32.11583333;23.0;5.0;8.95522388;31.34328358;41.79104478;11.94029851;0.0;75.9157297055427
2024-02;National;DOUAI;PARIS NORD;1702.59380097879;170.0;7.0;;66.0;3.795959596;1.7727743271;;30.0;17.425;3.890062112;;7.0;42.78571429;6.0;1.0;0.0;16.66666667;60.0;13.33333333;3.33333333;75.9157297055427
2024-02;National;LILLE;;;205.0;16.0;;44.0;8.239393939;1.88571428569312;;365.283442088091;30.2202300787727;7.88756613759682;;;30.6588235295882;12.0;46.4549347471452;5.88235293911765;20.5882352973529;35.2941176491176;17.6470588217647;5.88235293911765;14.7058823555882
2024-02;National;MONTPELLIER;PARIS LkON;208.0;167.0;7.0;;25.0;6.89;;;20.0;36.67916667;7.116458333;;20.0;36.67916667;6.0;4.0;15.0;50.0;25.0;5.0;0.0;5.0
2024-02;National;PARIS EST;NANCY;97.0;2681.20615823817;;;33.0;14.28131313;30.6216576176902;;27.0;37.57098765;5.37622739;;;46.09916667;10.0;4.0;7.40740741;14.81481481;22.22222222;37.03703704;7.40740741;11.11111111
2024-02;National;PARIS LYON;BELLEGARDG (AIN);163.0;;9.0;;27.0;8.645061728;0.662704403;;22.0;21.70530303;2.903962264;;18.0;23.16481482;0.0;0.0;9.09090909;40.90909091;40.90909091;0.0;9.09090909;0.0
2024-02;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;127.0;2681.20615823817;5.0;;13.0;9.091025641;0.615491453;;11.0;20.53333333;2.495833333;;7.0;25.00952381;1.0;0.0;0.0;218.650887878579;45.45454545;;27.27272727;0.0
2024-02;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;179.0;322.0;0.0;;25.0;16.47466667;1.027070393;;49.0;25.70340136;5.371583851;;31.0;33.10053763;9.0;4.0;12.76595745;218.650887878579;;8.5106383;8.5106383;
2024-02;National;PARIS LYON;MARSEILLE ST CHARLES;1702.59380097879;537.0;19.0;;47.0;19.57340426;1.569144144;;;;5.060778636;;43.0;40.0755814;20.0;7.0;6.97674419;16.27906977;39.53488372;;13.95348837;4.65116279
2024-02;National;PARIS LYON;MULHOUSE VILLE;1702.59380097879;284.0;12.0;;35.0;11.66238095;1.331372549;;22.0;22.91893939;2.451470588;;15.0;27.32555556;5.0;0.0;4.54545455;22.72727273;27.27272727;;9.09090909;22.72727273
2024-02;National;;NICE VILLE;341.0;186.0;9.0;;19.0;19.02807018;1.785687382;;36.0;39.0837963;10.3279661;;36.0;39.0837963;17.0;5.0;13.88888889;36.11111111;30.55555556;8.33333333;5.55555556;5.55555556
2024-02;National;PARIS LYON;VALENCE ALIXAN TGV;133.0;390.0;11.0;;44.0;11.61477273;1.135400176;;44.0;24.95151515;3.787686895;;32.0;29.2171875;8.0;2.0;2.27272727;13.63636364;34.09090909;38.63636364;9.09090909;2.27272727
2024-02;National;PARIS MONTPARNASSE;QUIMPER;1702.59380097879;253.0;14.0;;872.292006525286;15.79777778;1.240167364;;25.0;41.74;4.508368201;;25.0;41.74;14.0;3.0;36.0;28.0;0.0;16.0;12.0;8.0
2024-02;National;PARIS MONTPARNASSE;VANNES;156.0;261.0;11.0;;32.0;15.70104167;1.5956;;31.0;31.03225807;;;19.0;42.60526316;13.0;2.0;22.58064516;19.35483871;9.67741935;25.80645161;;12.90322581
2024-02;National;PARIS NORD;ARRAS;49.0;478.0;29.0;;64.0;11.95442708;1.385300668;;60.0;;3.264291017;;23.0;29.39637681;7.0;3.0;12.28070175;8.77192982;28.07017544;17.54385965;14.03508772;19.29824561
2024-02;National;PARIS NORD;LILLE;67.0;676.0;27.0;;87.0;12.5477011495402;1.73818299915424;;71.0;24.1355631666552;2.71931632957119;;36.0;36.5087962959167;16.0;5.0;7.10932259985915;24.7484909453521;20.1877934308451;14.4198524456338;14.6210596939437;18.9134808843662
2024-02;National;VALENCE ALIXAN TGV;PARIS LYON;133.0;339.0;14.0;;188.0;7.876861702;;;61.0;28.58224044;7.225;;39.0;37.17008547;15.0;7.0;9.83606557;34.42622951;31.14754098;14.75409836;0.0;9.83606557
2024-02;International;PARIS EST;FRANCFORT;230.0;160.0;12.0;;14.0;8.58452381;0.84527027;;26.0;345.326676928849;;;260.392536704731;346.474286689822;124.671696574225;0.0;4.16666667;16.66666667;58.33333333;12.5;4.16666667;4.16666667
2024-02;International;PARIS LYON;GENEVE;191.0;236.0;;;23.0;9.057246377;0.713656388;;14.0;24.229761905;2.928928047;;14.0;346.474286689822;4.0;0.0;21.42857143;;42.85714286;0.0;14.28571429;
2024-02;International;STUTTGART;PARIS EST;203.0;2681.20615823817;94.9459624796085;;872.292006525286;15.47522523;12.33207071;;16.0;345.326676928849;5.693813131;;16.0;33.3;5.0;2.0;6.25;12.5;56.25;6.25;6.25;12.5
2024-02;National;ANGOULEME;PARIS MONTPARNASSE;124.0;287.0;19.0;;113.0;7.357964602;3.07243346;;29.0;25.65747126;3.855956908;;16.0;36.09375;3.0;2.0;17.24137931;31.03448276;31.03448276;3.44827586;6.89655172;10.34482759
2024-02;National;ARRAS;PARIS NORD;50.0;466.0;;;275.0;7.028242424;4.425188537;;93.0;19.00340502;4.936953243;;27.0;41.46481482;16.0;4.0;2.17391304;23.91304348;42.39130435;190.42008423241;2.17391304;8.69565217
2024-02;National;DUNKERQUE;PARIS NORD;131.0;152.0;94.9459624796085;;6.0;10.03888889;0.415402299;;15.0;26.72666667;4.403908046;;7.0;42.04761905;5.0;1.0;0.0;35.71428571;42.85714286;14.28571429;0.0;7.14285714
2024-02;National;LAVAL;PARIS MONTPARNASSE;79.0;;6.0;;76.0;12.54429825;3.354856115;;41.0;25.93170732;3.954316547;;11.0;66.77272727;4.0;3.0;19.44444444;25.0;;22.22222222;0.0;13.88888889
2024-02;National;LILLE;PARIS NORD;72.0;677.0;94.9459624796085;;120.0;8.063194444;1.25750834248641;;95.0;22.5400589078333;3.27965038744412;;40.0;39.62708333;16.0;7.0;2.19883040652632;26.2923976608421;25.1461988315789;21.8011695909474;;15.4853801176842
2024-02;National;MARNE LA VALLEE;LYON PART DIEU;106.0;354.0;26.0;;240.0;8.300972222;6.133638211;;52.0;24.66570513;5.742327236;;32.0;31.84635417;12.0;2.0;11.53846154;11.53846154;34.61538462;;19.23076923;3.84615385
2024-02;National;MO1TPELLIER;LYON PART DIEU;113.0;162.0;7.0;;19.0;118.28872062061;2.106236559;;27.0;27.39382716;7.6408602151;;21.0;31.16269841;4.0;2.0;14.81481481;18.51851852;22.22222222;7.40740741;22.22222222;14.81481481
2024-02;National;PARIS EST;METZ;85.0;;11.0;;;14.533333333;30.6216576176902;;45.0;17.61740741;4.591802168;;17.0;30.49901961;6.0;0.0;4.65116279;25.58139535;41.86046512;190.42008423241;6.97674419;6.97674419
2024-02;National;PARIS EST;REIMS;47.0;219.0;;;22.0;8.514393939;;;21.0;14.93492064;2.28507109;;260.392536704731;32.69166667;2.0;1.0;218.895877741903;25.0;25.0;25.0;;10.0
2024-02;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;172.0;112.0;5.0;;872.292006525286;14.03125;;;12.0;26.8375;4.478816199;;7.0;;;1.0;16.66666667;16.66666667;25.0;25.0;8.33333333;8.33333333
2024-02;National;PARIS LYON;TOULON;237.0;231.0;10.0;;;24.44259259;2.185671192;;20.0;39.06416667;3.994343891;;;39.06416667;10.0;3.0;10.0;5.0;45.0;15.0;15.0;10.0
2024-02;National;PARIS MONTPARNASSE;;89.0;519.0;31.0;;31.0;9.970967742;0.225375683;;39.0;34.11410256;3.213114754;;32.0;;18.0;5.0;53.84615385;10.25641026;2.56410256;15.38461538;5.12820513;
2024-02;National;PARIS MONTPARNASSE;LE MANS;55.0;408.0;13.0;;33.0;12.79646465;0.63556962;;37.0;19.38423423;2.138016878;;12.0;39.72916667;4.0;2.0;13.79310345;17.24137931;10.34482759;190.42008423241;13.79310345;17.24137931
2024-02;National;PARIS MONTPARNASSE;NANTES;128.0;586.0;34.0;;37.0;118.28872062061;0.265972222;;43.0;40.60077519;2.957729469;;38.0;44.35263158;23.0;9.0;58.13953488;218.650887878579;2.3255814;20.93023256;4.65116279;75.9157297055427
2024-02;National;PARIS MONTPARNASSE;RENNES;97.0;727.0;28.0;;70.0;13.64571429;0.951573677;;58.0;34.21436782;2.636051502;;;40.80340909;22.0;6.0;18.96551724;17.24137931;3.44827586;31.03448276;13.79310345;15.51724138
2024-02;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;271.0;207.0;11.0;;;10.25724638;0.753061225;;15.0;50.13666667;-0.566666667;;15.0;50.13666667;7.0;4.0;26.66666667;33.33333333;;13.33333333;6.66666667;20.0
2024-02;National;POITIERS;PARIS MONTPARNASSE;95.0;475.0;;;152.0;6.8472587719;2.170572917;;60.0;19.82722222;3.569196429;;20.0;39.37333333;6.0;4.0;;42.55319149;21.27659574;4.25531915;2.12765957;12.76595745
2024-02;National;QUIMPEK;PARIS MONTPARNASSE;230.0;242.0;94.9459624796085;;9.0;7.111111111;0.27826087;;22.0;50.64848485;6.23173913;;22.0;50.64848485;10.0;4.0;68.18181818;4.54545455;4.54545455;13.63636364;0.0;9.09090909
2024-02;National;ST MALO;PARIS MONTPARNASSE;149.0;98.0;4.0;;872.292006525286;5.396666667;;;;21.835;3.843445693;;260.392536704731;30.01;2.0;0.0;30.0;10.0;10.0;30.0;0.0;20.0
2024-02;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;62.0;;33.0;;139.0;;2.059114016;;54.0;18.55030864;3.01416122;;15.0;41.94;7.0;2.0;;;25.0;25.0;5.55555556;11.11111111
2024-03;International;BARCELONA;PARIS LYON;;60.0;0.0;;872.292006525286;1.142857143;0.133333333;;12.0;33.89583333;8.915555556;;12.0;33.89583333;6.0;;33.33333333;0.0;16.66666667;33.33333333;0.0;16.66666667
2024-03;International;PARIS EST;;229.0;174.0;19.0;;21.0;20.8015873;2.535483871;;;30.841025641;9.202365591;;26.0;30.84102564;7.0;2.0;4.34782609;17.39130435;34.7826087;21.73913043;13.04347826;8.69565217
2024-03;International;PARIS LYON;ITALIE;502.0;2681.20615823817;0.0;;2.0;3.641666667;0.175;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0
2024-03;National;AIX EN PROVENCE TGV;PARIS LYON;184.0;446.0;0.0;;872.292006525286;5.845418641;2.86838565;;37.0;37.37702703;4.752653214;;37.0;37.37702703;17.0;4.0;24.32432432;24.32432432;29.72972973;2.7027027;5.40540541;13.51351351
2024-03;National;AVIGNON TGV;PARIS LYON;162.0;2681.20615823817;0.0;;872.292006525286;5.717276423;2.023273273;;54.0;24.89228395;;;31.0;33.58817204;15.0;2.0;218.895877741903;24.07407407;40.74074074;9.25925926;3.7037037;7.40740741
2024-03;National;DOUAI;PARIS NORD;78.0;186.0;0.0;;62.0;4.744623656;2.073517382;;365.283442088091;13.356060606;2.516768916;;;;2.0;0.0;3.125;34.375;25.0;18.75;9.375;9.375
2024-03;National;DUNKERQUE;PARIS NORD;131.0;171.0;2.0;;12.0;4.048611111;0.291814596;;365.283442088091;21.58974359;3.613609468;;7.0;28.13571429;124.671696574225;0.0;0.0;75.0;16.66666667;8.33333333;72.0439601026586;0.0
2024-03;National;LILLE;MARSEILLE ST CHARLES;295.0;240.0;0.0;;872.292006525286;9.27214611883014;2.73249999998375;;42.0;;8.707152778;;42.0;35.1928571427619;15.0;7.0;11.9047619007143;19.0476190483333;26.190476187619;19.0476190464286;9.52380952095238;14.2857142859524
2024-03;National;LYON PART DIEU;RENNES;236.0;94.0;0.0;;47.0;6.318794326;3.3131205674;;9.0;66.81481482;7.928014184;;9.0;66.81481482;5.0;4.0;22.22222222;66.66666667;198.761036413215;0.0;11.11111111;0.0
2024-03;National;PARIS LYON;DIJON VILLE;96.0;369.0;0.0;;41.0;14.229268293;1.438934056;;30.0;29.04611111;3.008717254;;22.0;34.79924242;9.0;3.0;23.33333333;20.0;40.0;3.33333333;6.66666667;6.66666667
2024-03;;PARIS LYON;MACON LOCHE;93.0;;;;13.0;13.45769231;0.6045925926;;21.0;36.6515873;4.821333333;;260.392536704731;46.16666667;;46.4549347471452;21.05263158;10.52631579;42.10526316;10.52631579;0.0;15.78947368
